"","ID","class","land_cover","Year"
"605","C208-S1","Developed, Open Space",264,2017
"606","C208-S1","Developed, Open Space",264,2018
"607","C208-S1","Developed, Open Space",264,2019
"608","C208-S1","Developed, Open Space",263,2020
"609","C208-S1","Developed, Open Space",263,2021
"610","C208-S1","Developed, Open Space",262,2022
"611","C208-S2","Developed, Open Space",515,2013
"612","C208-S2","Developed, Open Space",514,2014
"613","C208-S2","Developed, Open Space",513,2015
"614","C208-S2","Developed, Open Space",513,2016
"615","C208-S2","Developed, Open Space",512,2017
"616","C208-S2","Developed, Open Space",511,2018
"617","C208-S2","Developed, Open Space",510,2019
"618","C208-S2","Developed, Open Space",509,2020
"619","C208-S2","Developed, Open Space",508,2021
"620","C208-S2","Developed, Open Space",508,2022
"621","C209-S1","Developed, Open Space",166,2013
"622","C209-S1","Developed, Open Space",166,2014
"623","C209-S1","Developed, Open Space",166,2015
"624","C209-S1","Developed, Open Space",165,2016
"625","C209-S1","Developed, Open Space",165,2017
"626","C209-S1","Developed, Open Space",165,2018
"627","C209-S1","Developed, Open Space",165,2019
"628","C209-S1","Developed, Open Space",165,2020
"629","C209-S1","Developed, Open Space",165,2021
"630","C209-S1","Developed, Open Space",165,2022
"631","C209-S2","Developed, Open Space",46,2013
"632","C209-S2","Developed, Open Space",46,2014
"633","C209-S2","Developed, Open Space",46,2015
"634","C209-S2","Developed, Open Space",46,2016
"635","C209-S2","Developed, Open Space",46,2017
"636","C209-S2","Developed, Open Space",46,2018
"637","C209-S2","Developed, Open Space",46,2019
"638","C209-S2","Developed, Open Space",46,2020
"639","C209-S2","Developed, Open Space",46,2021
"640","C209-S2","Developed, Open Space",46,2022
"641","C20-S1","Developed, Open Space",110,2013
"642","C20-S1","Developed, Open Space",109,2014
"643","C20-S1","Developed, Open Space",109,2015
"644","C20-S1","Developed, Open Space",108,2016
"645","C20-S1","Developed, Open Space",107,2017
"646","C20-S1","Developed, Open Space",106,2018
"647","C20-S1","Developed, Open Space",105,2019
"648","C20-S1","Developed, Open Space",104,2020
"649","C20-S1","Developed, Open Space",103,2021
"650","C20-S1","Developed, Open Space",102,2022
"651","C20-S2","Developed, Open Space",657,2013
"652","C20-S2","Developed, Open Space",655,2014
"653","C20-S2","Developed, Open Space",653,2015
"654","C20-S2","Developed, Open Space",651,2016
"655","C20-S2","Developed, Open Space",649,2017
"656","C20-S2","Developed, Open Space",647,2018
"657","C20-S2","Developed, Open Space",645,2019
"658","C20-S2","Developed, Open Space",644,2020
"659","C20-S2","Developed, Open Space",642,2021
"660","C20-S2","Developed, Open Space",640,2022
"661","C20-S3","Developed, Open Space",88,2013
"662","C20-S3","Developed, Open Space",88,2014
"663","C20-S3","Developed, Open Space",88,2015
"664","C20-S3","Developed, Open Space",88,2016
"665","C20-S3","Developed, Open Space",88,2017
"666","C20-S3","Developed, Open Space",87,2018
"667","C20-S3","Developed, Open Space",87,2019
"668","C20-S3","Developed, Open Space",87,2020
"669","C20-S3","Developed, Open Space",87,2021
"670","C20-S3","Developed, Open Space",87,2022
"671","C20-S4","Developed, Open Space",64,2013
"672","C20-S4","Developed, Open Space",64,2014
"673","C20-S4","Developed, Open Space",64,2015
"674","C20-S4","Developed, Open Space",64,2016
"675","C20-S4","Developed, Open Space",64,2017
"676","C20-S4","Developed, Open Space",64,2018
"677","C20-S4","Developed, Open Space",64,2019
"678","C20-S4","Developed, Open Space",64,2020
"679","C20-S4","Developed, Open Space",64,2021
"680","C20-S4","Developed, Open Space",64,2022
"681","C21-S1","Developed, Open Space",351,2013
"682","C21-S1","Developed, Open Space",351,2014
"683","C21-S1","Developed, Open Space",351,2015
"684","C21-S1","Developed, Open Space",351,2016
"685","C21-S1","Developed, Open Space",351,2017
"686","C21-S1","Developed, Open Space",351,2018
"687","C21-S1","Developed, Open Space",351,2019
"688","C21-S1","Developed, Open Space",351,2020
"689","C21-S1","Developed, Open Space",351,2021
"690","C21-S1","Developed, Open Space",351,2022
"691","C21-S2","Developed, Open Space",431,2013
"692","C21-S2","Developed, Open Space",434,2014
"693","C21-S2","Developed, Open Space",436,2015
"694","C21-S2","Developed, Open Space",439,2016
"695","C21-S2","Developed, Open Space",441,2017
"696","C21-S2","Developed, Open Space",444,2018
"697","C21-S2","Developed, Open Space",446,2019
"698","C21-S2","Developed, Open Space",448,2020
"699","C21-S2","Developed, Open Space",451,2021
"700","C21-S2","Developed, Open Space",453,2022
"701","C21-S3","Developed, Open Space",215,2013
"702","C21-S3","Developed, Open Space",214,2014
"703","C21-S3","Developed, Open Space",214,2015
"704","C21-S3","Developed, Open Space",214,2016
"705","C21-S3","Developed, Open Space",214,2017
"706","C21-S3","Developed, Open Space",214,2018
"707","C21-S3","Developed, Open Space",213,2019
"708","C21-S3","Developed, Open Space",213,2020
"709","C21-S3","Developed, Open Space",213,2021
"710","C21-S3","Developed, Open Space",213,2022
"711","C22-S1","Developed, Open Space",61,2013
"712","C22-S1","Developed, Open Space",61,2014
"713","C22-S1","Developed, Open Space",61,2015
"714","C22-S1","Developed, Open Space",61,2016
"715","C22-S1","Developed, Open Space",61,2017
"716","C22-S1","Developed, Open Space",60,2018
"717","C22-S1","Developed, Open Space",60,2019
"718","C22-S1","Developed, Open Space",60,2020
"719","C22-S1","Developed, Open Space",60,2021
"720","C22-S1","Developed, Open Space",60,2022
"721","C22-S2","Developed, Open Space",110,2013
"722","C22-S2","Developed, Open Space",110,2014
"723","C22-S2","Developed, Open Space",110,2015
"724","C22-S2","Developed, Open Space",110,2016
"725","C22-S2","Developed, Open Space",110,2017
"726","C22-S2","Developed, Open Space",110,2018
"727","C22-S2","Developed, Open Space",110,2019
"728","C22-S2","Developed, Open Space",109,2020
"729","C22-S2","Developed, Open Space",109,2021
"730","C22-S2","Developed, Open Space",109,2022
"731","C22-S3","Developed, Open Space",224,2013
"732","C22-S3","Developed, Open Space",223,2014
"733","C22-S3","Developed, Open Space",222,2015
"734","C22-S3","Developed, Open Space",221,2016
"735","C22-S3","Developed, Open Space",220,2017
"736","C22-S3","Developed, Open Space",219,2018
"737","C22-S3","Developed, Open Space",218,2019
"738","C22-S3","Developed, Open Space",217,2020
"739","C22-S3","Developed, Open Space",216,2021
"740","C22-S3","Developed, Open Space",215,2022
"741","C22-S4","Developed, Open Space",58,2013
"742","C22-S4","Developed, Open Space",58,2014
"743","C22-S4","Developed, Open Space",58,2015
"744","C22-S4","Developed, Open Space",58,2016
"745","C22-S4","Developed, Open Space",58,2017
"746","C22-S4","Developed, Open Space",58,2018
"747","C22-S4","Developed, Open Space",58,2019
"748","C22-S4","Developed, Open Space",58,2020
"749","C22-S4","Developed, Open Space",58,2021
"750","C22-S4","Developed, Open Space",58,2022
"751","C22-S5","Developed, Open Space",73,2013
"752","C22-S5","Developed, Open Space",73,2014
"753","C22-S5","Developed, Open Space",73,2015
"754","C22-S5","Developed, Open Space",72,2016
"755","C22-S5","Developed, Open Space",72,2017
"756","C22-S5","Developed, Open Space",71,2018
"757","C22-S5","Developed, Open Space",71,2019
"758","C22-S5","Developed, Open Space",70,2020
"759","C22-S5","Developed, Open Space",70,2021
"760","C22-S5","Developed, Open Space",69,2022
"761","C22-S6","Developed, Open Space",64,2013
"762","C22-S6","Developed, Open Space",64,2014
"763","C22-S6","Developed, Open Space",64,2015
"764","C22-S6","Developed, Open Space",64,2016
"765","C22-S6","Developed, Open Space",64,2017
"766","C22-S6","Developed, Open Space",64,2018
"767","C22-S6","Developed, Open Space",64,2019
"768","C22-S6","Developed, Open Space",64,2020
"769","C22-S6","Developed, Open Space",64,2021
"770","C22-S6","Developed, Open Space",64,2022
"771","C22-S7","Developed, Open Space",153,2013
"772","C22-S7","Developed, Open Space",159,2014
"773","C22-S7","Developed, Open Space",165,2015
"774","C22-S7","Developed, Open Space",171,2016
"775","C22-S7","Developed, Open Space",177,2017
"776","C22-S7","Developed, Open Space",182,2018
"777","C22-S7","Developed, Open Space",188,2019
"778","C22-S7","Developed, Open Space",194,2020
"779","C22-S7","Developed, Open Space",200,2021
"780","C22-S7","Developed, Open Space",206,2022
"781","C24-S1","Developed, Open Space",153,2013
"782","C24-S1","Developed, Open Space",153,2014
"783","C24-S1","Developed, Open Space",153,2015
"784","C24-S1","Developed, Open Space",153,2016
"785","C24-S1","Developed, Open Space",153,2017
"786","C24-S1","Developed, Open Space",153,2018
"787","C24-S1","Developed, Open Space",153,2019
"788","C24-S1","Developed, Open Space",153,2020
"789","C24-S1","Developed, Open Space",153,2021
"790","C24-S1","Developed, Open Space",153,2022
"791","C24-S2","Developed, Open Space",205,2013
"792","C24-S2","Developed, Open Space",205,2014
"793","C24-S2","Developed, Open Space",205,2015
"794","C24-S2","Developed, Open Space",205,2016
"795","C24-S2","Developed, Open Space",205,2017
"796","C24-S2","Developed, Open Space",205,2018
"797","C24-S2","Developed, Open Space",205,2019
"798","C24-S2","Developed, Open Space",205,2020
"799","C24-S2","Developed, Open Space",205,2021
"800","C24-S2","Developed, Open Space",205,2022
"801","C24-S3","Developed, Open Space",183,2013
"802","C24-S3","Developed, Open Space",183,2014
"803","C24-S3","Developed, Open Space",183,2015
"804","C24-S3","Developed, Open Space",183,2016
"805","C24-S3","Developed, Open Space",183,2017
"806","C24-S3","Developed, Open Space",183,2018
"807","C24-S3","Developed, Open Space",183,2019
"808","C24-S3","Developed, Open Space",183,2020
"809","C24-S3","Developed, Open Space",183,2021
"810","C24-S3","Developed, Open Space",183,2022
"811","C24-S4","Developed, Open Space",259,2013
"812","C24-S4","Developed, Open Space",259,2014
"813","C24-S4","Developed, Open Space",259,2015
"814","C24-S4","Developed, Open Space",259,2016
"815","C24-S4","Developed, Open Space",259,2017
"816","C24-S4","Developed, Open Space",258,2018
"817","C24-S4","Developed, Open Space",258,2019
"818","C24-S4","Developed, Open Space",258,2020
"819","C24-S4","Developed, Open Space",258,2021
"820","C24-S4","Developed, Open Space",258,2022
"821","C24-S5","Developed, Open Space",268,2013
"822","C24-S5","Developed, Open Space",268,2014
"823","C24-S5","Developed, Open Space",268,2015
"824","C24-S5","Developed, Open Space",268,2016
"825","C24-S5","Developed, Open Space",268,2017
"826","C24-S5","Developed, Open Space",267,2018
"827","C24-S5","Developed, Open Space",267,2019
"828","C24-S5","Developed, Open Space",267,2020
"829","C24-S5","Developed, Open Space",267,2021
"830","C24-S5","Developed, Open Space",267,2022
"831","C24-S6","Developed, Open Space",231,2013
"832","C24-S6","Developed, Open Space",231,2014
"833","C24-S6","Developed, Open Space",231,2015
"834","C24-S6","Developed, Open Space",230,2016
"835","C24-S6","Developed, Open Space",230,2017
"836","C24-S6","Developed, Open Space",230,2018
"837","C24-S6","Developed, Open Space",229,2019
"838","C24-S6","Developed, Open Space",229,2020
"839","C24-S6","Developed, Open Space",229,2021
"840","C24-S6","Developed, Open Space",229,2022
"841","C24-S7","Developed, Open Space",373,2013
"842","C24-S7","Developed, Open Space",373,2014
"843","C24-S7","Developed, Open Space",373,2015
"844","C24-S7","Developed, Open Space",374,2016
"845","C24-S7","Developed, Open Space",374,2017
"846","C24-S7","Developed, Open Space",375,2018
"847","C24-S7","Developed, Open Space",375,2019
"848","C24-S7","Developed, Open Space",375,2020
"849","C24-S7","Developed, Open Space",376,2021
"850","C24-S7","Developed, Open Space",376,2022
"851","C29-S1","Developed, Open Space",28,2013
"852","C29-S1","Developed, Open Space",28,2014
"853","C29-S1","Developed, Open Space",28,2015
"854","C29-S1","Developed, Open Space",28,2016
"855","C29-S1","Developed, Open Space",28,2017
"856","C29-S1","Developed, Open Space",28,2018
"857","C29-S1","Developed, Open Space",28,2019
"858","C29-S1","Developed, Open Space",28,2020
"859","C29-S1","Developed, Open Space",28,2021
"860","C29-S1","Developed, Open Space",28,2022
"861","C29-S2","Developed, Open Space",78,2013
"862","C29-S2","Developed, Open Space",78,2014
"863","C29-S2","Developed, Open Space",78,2015
"864","C29-S2","Developed, Open Space",78,2016
"865","C29-S2","Developed, Open Space",78,2017
"866","C29-S2","Developed, Open Space",78,2018
"867","C29-S2","Developed, Open Space",78,2019
"868","C29-S2","Developed, Open Space",78,2020
"869","C29-S2","Developed, Open Space",78,2021
"870","C29-S2","Developed, Open Space",78,2022
"871","C2-S1","Developed, Open Space",495,2013
"872","C2-S1","Developed, Open Space",495,2014
"873","C2-S1","Developed, Open Space",494,2015
"874","C2-S1","Developed, Open Space",494,2016
"875","C2-S1","Developed, Open Space",493,2017
"876","C2-S1","Developed, Open Space",493,2018
"877","C2-S1","Developed, Open Space",493,2019
"878","C2-S1","Developed, Open Space",492,2020
"879","C2-S1","Developed, Open Space",492,2021
"880","C2-S1","Developed, Open Space",491,2022
"881","C2-S2","Developed, Open Space",243,2013
"882","C2-S2","Developed, Open Space",243,2014
"883","C2-S2","Developed, Open Space",243,2015
"884","C2-S2","Developed, Open Space",243,2016
"885","C2-S2","Developed, Open Space",243,2017
"886","C2-S2","Developed, Open Space",243,2018
"887","C2-S2","Developed, Open Space",243,2019
"888","C2-S2","Developed, Open Space",243,2020
"889","C2-S2","Developed, Open Space",243,2021
"890","C2-S2","Developed, Open Space",243,2022
"891","C2-S3","Developed, Open Space",240,2013
"892","C2-S3","Developed, Open Space",239,2014
"893","C2-S3","Developed, Open Space",237,2015
"894","C2-S3","Developed, Open Space",236,2016
"895","C2-S3","Developed, Open Space",234,2017
"896","C2-S3","Developed, Open Space",233,2018
"897","C2-S3","Developed, Open Space",231,2019
"898","C2-S3","Developed, Open Space",230,2020
"899","C2-S3","Developed, Open Space",228,2021
"900","C2-S3","Developed, Open Space",227,2022
"901","C34-S1","Developed, Open Space",338,2013
"902","C34-S1","Developed, Open Space",339,2014
"903","C34-S1","Developed, Open Space",340,2015
"904","C34-S1","Developed, Open Space",340,2016
"905","C34-S1","Developed, Open Space",341,2017
"906","C34-S1","Developed, Open Space",342,2018
"907","C34-S1","Developed, Open Space",343,2019
"908","C34-S1","Developed, Open Space",344,2020
"909","C34-S1","Developed, Open Space",345,2021
"910","C34-S1","Developed, Open Space",346,2022
"911","C34-S2","Developed, Open Space",557,2013
"912","C34-S2","Developed, Open Space",557,2014
"913","C34-S2","Developed, Open Space",557,2015
"914","C34-S2","Developed, Open Space",557,2016
"915","C34-S2","Developed, Open Space",557,2017
"916","C34-S2","Developed, Open Space",557,2018
"917","C34-S2","Developed, Open Space",557,2019
"918","C34-S2","Developed, Open Space",557,2020
"919","C34-S2","Developed, Open Space",557,2021
"920","C34-S2","Developed, Open Space",557,2022
"921","C37-S1","Developed, Open Space",195,2013
"922","C37-S1","Developed, Open Space",194,2014
"923","C37-S1","Developed, Open Space",193,2015
"924","C37-S1","Developed, Open Space",192,2016
"925","C37-S1","Developed, Open Space",192,2017
"926","C37-S1","Developed, Open Space",191,2018
"927","C37-S1","Developed, Open Space",190,2019
"928","C37-S1","Developed, Open Space",189,2020
"929","C37-S1","Developed, Open Space",189,2021
"930","C37-S1","Developed, Open Space",188,2022
"931","C37-S2","Developed, Open Space",180,2013
"932","C37-S2","Developed, Open Space",180,2014
"933","C37-S2","Developed, Open Space",180,2015
"934","C37-S2","Developed, Open Space",179,2016
"935","C37-S2","Developed, Open Space",179,2017
"936","C37-S2","Developed, Open Space",178,2018
"937","C37-S2","Developed, Open Space",178,2019
"938","C37-S2","Developed, Open Space",177,2020
"939","C37-S2","Developed, Open Space",177,2021
